eggplant-spinach curry,	indian	vegetables	vegetarian	side dish,oil black mustard_seeds garlic_cloves minced spinach rinsed dried and finely_chopped eggplant cut_into cubes piece_ginger root inch peeled_and grated jalapeno_chiles minced tumeric powder paprika ground_coriander ground_cumin tomatoes finely_chopped salt cilantro_sprigs for_garnish,1
semolina dosas cumin seeds,	bakery	indian brea	snacks	vegetarian,finegrained semolina allpurpose white flour fresh hot green chili plain soy yogurt salt vegetable_oil about whole cumin_seeds,1
shahi chicken,	indian	poultry,unsalted_cashew nuts vegetable_oil onion finely_chopped garam_masala after commercial mix homemade blend grind together cloves cardamom_pods cinnamon_stick bay_leaf pinch_of mace unti powdery crushed garlic crushed ginger red chili_powder cayenne_pepper coander powder opt turmeric powder boneless skinless_chicken breasts cut_into strips crushed tomatoes heavy_cream golden_raisins cardamom powder,1
shahi korma mutton curry,	indian,goat mutton onion yogurt cloves_garlic saffron salt cream almonds oil coriander_seed red_pepper opt garam_masala,1
sherbat lemon drink cooler,	indian	vegetarian	beverages,sugar ice crushed water lemons rose_water,1
fancy curry powder,	indian	sauces,fenugreek about pods cardamom seeds cracked with_a cleaver release seeds coriander_seeds cumin_seeds mustard_seeds cloves whole cinnamon_stick thin and broken_into pieces ground_mace nutmeg grated big_pinch cayenne turmeric ground hot pepper toasted and ried to_taste,1
smoked eggplant fragrant spices,	indian	vegetables	ceideburg 2,eggplants coriander_seeds cumin_seeds turmeric salt to_taste cayenne_pepper peanut_oil onion chopped minced garlic serrano_chiles minced tomatoes chopped garam_masala see_note lemon_juice coarsely_chopped cilantro_leaves,1
fish in fiery lemon-coriander sauce,	indian	seafood	hot,green new_mexican chiles roasted peeled stems_and eeds removed chopped garlic minced lemon_juice chopped fresh_cilantro ground_coriander seeds firm_white fish_such as_halibut ghee_or vegetable_oil lemon slices for_garnish,1
fix it  forget it,	ground turk	healthy and	pudding	indian	turkish,potatoes peeled sliced ground turkey cream_of mushroom_soup vegetable beef soup onion sliced,1
fragrant vegetable stew jhalfaraazi,	indian	vegetables	vegetarian	ethnic	main dish,olive_oil bengali spice panch puran turmeric crushed_red chili_flakes chopped red onion garlic_cloves minced shredded green_cabbage cubed zucchini about thick whole japanese_eggplant sliced thick cooked_chickpeas with_liquid reserved tomato_sauce tomato_paste sea_salt,1
south indian vegetable curry,	main dish	indian	vegetables,oil mustard_seeds ginger grated yellow_onion thinly_sliced green_chiles seeded coriander ground cumin ground turmeric potato cubed carrots cubed eggplant cubed green_beans chopped green_bell peppers chopped salt sugar coconut_milk cilantro chopped paprika,1
south mangalore pineapple curry mangai kari,	indian	sauces,stephen_ceideburg sesame_seeds fenugreek_seeds flaked unsweetened_coconut pineapple_chunks unsweetened juice turmeric brown_sugar salt cayenne_pepper light vegetable_oil mustard_seeds fresh curry_leaves hopped fresh_cilantro,1
south split pea  coconut curry sauce,	indian	condiment	ceideburg,stephen_ceideburg raw white rice yellow_split peas water fresh hot green_chiles stemmed_and seeded oneinch_piece fresh_ginger peeled mild_vegetable oil mustard_seeds cumin_seeds turmeric fresh curry_leaves,1
fresh chilli chutney,	indian	condiment	hot,fresh red green_chillies chopped fresh_mint lime lemon_juice chopped fresh_ginger salt,1
fresh green chutney,	indian	relishes	shara,packed chopped cilantro fresh green chili chopped plain_yogurt salt more_if needed ground pepper roasted ground_cumin seeds lemon_juice,1
fried chick peas,	vegetables	sept.	indian,dried_chick peas onion diced peanut_oil lemon_juice dried parsley dried_mint ground_cinnamon ground_black pepper garlic_powder turmeric ground_cumin seed,1
fried green beans coconut,	vegetables	indian	ethnic	vegetarian,butter black mustard_seeds onionfinely_chopped fresh_ginger root scraped_and finely_chopped salt freshly_ground black_pepper fresh green_beans trimmed_and cut_crosswise into paper_thin rounds ground red_pepper unsweetened_coconut fresh corianderchopped lemon_juice,1
spiced chicken curry,	indian	chicken,ghee onions sliced clove_garlic crushed thyme bay_leaves cinnamon cardamon mace ghee chicken_jointed curry_powder cayenne_pepper salt coconut_milk tomatoes peeled_and chopped lemon_juice apples peeled_and thickly_sliced cream sour_cream,1
spiced fruit chutney,	indian	condiments	ceideburg 2,cider_vinegar onion finely_chopped water ground_ginger grated_orange peel salt cinnamon garlic_clove minced dried red_pepper flakes firmly_packed golden_brown sugar bartlett_pears cored_and diced granny_smith apple cored_and diced cranberries dried_currants,1
spiced potatoes in tamarind sauce daum aloo,	indian	vegetarian,tamarind_paste water boiling_potatoes corn oil onion thinly_sliced minced fresh_ginger garlic_cloves minced dried red_pepper flakes ground_turmeric ground_cardamom ground fennel cinnamon freshly_ground pepper salt,1
spiced zucchini  peas in tomato sauce torai,	vegetables	side dish	vegetarian	indian,chopped red onions garlic_cloves minced celery_rib sliced canola_oil tumeric cumin powder cubed zucchini tomato_sauce frozen_peas cayenne_pepper,1
spicy garlic fish fry,	indian	seafood,white fish_fillets sole whiting cod monkfish salt to_taste ground_cumin vegetable_oil for_deepfrying ground_coriander garlic_cloves crushed ground anise_seeds chile_powder lemon_juice lettuce_leaves sliced_radishes,1
spicy spinach,	main dish	indian	vegetarian,chopped fresh_spinach turnips cubed water ghee black mustard_seeds onion chopepd garlic_cloves chopped piece_ginger chopped turmeric red_chilies garam_masala salt,1
spicy tomatoes  eggplant chickpeas,	main dish	indian	vegetarian,oil onion diced ginger pulp turmeric garlic pulp garam_masala coriander chili_powder canned_tomatoes eggplant diced orange bell_pepper diced chickpeas cooked salt,1
spinach ball curry,	vegetarian	indian,spinach potatoes chick_pea flour soy milk cream salt turmeric garam_masala green mango powder cayenne ghee deep_fry dried coconut gravy see_recipe chopped cilantro,1
spinach dal andrah pradesh style,	indian,masoor_dal red_lentils turmeric asafetida saute medium of_choice sks dried red_chilies chopped black mustard_seeds cumin_seeds chopped red onion cloves_garlic cut into_ slivers green_chilies halved seeded tomato cut_into wedges spinach packed trimmed salt to_taste cilantro nutmeg,1
split pea samosas,	appetizers	indian	vegetarian	mark's,split_peas washed turmeric salt cilantro chopped whole_wheat flour salt oil water approximately oil onion finely_chopped asafetida black mustard_seeds whole cumin_seeds dried red_chiles crumbled salt oil,1
gajar halva,	candies	indian,carrots scrapedcoarse grate milk light_cream jaggery raw_cane sugar sugar almonds blanched pulverized ghee cardamom_seeds crushed pistachios toastedunsalted almonds unsaltedslivered blanchedtoasted,1
gala hua dal cooked lentils peas  beans,	beans	indian,yellow lentils arhar dal red_lentils masar dal yellow_split peas yellow_mung beans moong_dal tumeric water,1
geela kitchuri vegetables rice  lentil,	main dish	indian	bengali	rice	vegetables,rice red_lentils split_peas soaked boiling_water _lb carrots sliced cauliflower cut florets _lb green_beans sliced green_peas fresh frozen ginger grated green_chiles seeded chopped bay_leaves vegetable_oil turmeric garlic_powder cayenne salt sugar tomatoes seeded chopped vegetable_oil yellow_onions thinly_sliced coconut chopped cumin ground roasted coriander ground roasted sambhar_spice cilantro chopped,1
squash samosas,	appetizers	indian	vegetables	mark's,allpurpose_flour wholewheat_flour jalapeno_chiles seeded coarsely_chopped salt oil water as_necessary winter_squash cooked pureed oil nutmeg white pepper jalapeno_chiles minced salt to_taste coconut shredded,1
ghee,	indian	balti	fat,butter,1
gingered carrot  spinach supreme shaahi pal,	vegetables	indian	vegetarian	side dish,sliced scallions garlic_cloves minced turmeric olive_oil coarsely grated carrots celery_rib grated vegetable_stock grated fresh_gingerroot coriander powder grated fresh coconut frozen_spinach thawed and_drained,1
gobhi paratha,	indian	breads	ceideburg 2,wholewheat_flour cups cold_water ghee ghee finely_chopped fresh_ginger root finely_chopped garlic finely_chopped onions turmeric ground hot red_pepper cauliflower trimmed and coarsely_chopped finely_chopped fresh hot green chili caution ground_cumin salt tablespoons ghee,1
gobi aloo [cauliflower  potatoes],	vegetables	indian,cauliflower sized_potatoes onion sliced thinly long slices mustard_seeds pods_cardamom coriander cumin_seeds turmeric bayleaf cloves vegetable_oil,1
gobi ki sabzi spicy cauliflower,	ethnic	indian/paki	vegetables,vegetable_oil mustard_seeds piece_of fresh root_ginger inch peeled sliced thi onion sliced turmeric green_chilli chopped cauliflower trimmed cut_into florets salt lemon_juice juice_of lemon,1
gobi paratha,	vegetarian	indian	punjabi	breads,flour finely grated cauliflower steamed cabbage ghee sliced coriander_leaves handful green_chilies minced piece_ginger minced mango powder a_few sliced mint_leaves salt chili_powder,1
gosht madras madras curry,	lamb	indian,lamb cubed cubes if_you going_to really authentic use kid goat instead lemon_juice salt onion chopped_fine garlic_clove chopped_fine chiles dried chopped_fine coriander ground cumin ground turmeric ginger powdered pepper black tomato_paste beef_stock ghi garam_masala,1
gram dal chick pea dal,	main dish	indian	vegetarian,chick_peas water salt turmeric ghee cumin_seeds asafetida ginger grated bay_leaf coconut fresh chopped raisins green_peas sugar paprika garam_masala,1
string beans  zucchini curry,	side dish	indian	vegetables	vegetarian,_lb fresh string_beans _lb fresh zucchini onion ghee cumin coriander turmeric chili_powder garlic_powder dark mustard_seeds salt to_taste,1
stuffed okra,	vegetables	spreads	indian,fresh okra washed dried whole coriander_seeds coarsely crushed whole cumin_seeds coarsely crushed fennel_seeds black_pepper garam_masala cayenne asafetida turmeric ground almonds lemon_juice ghee salt,1
suneetas sindhi chicken,	chicken	indian,oil cinnamon_stick cloves whole bay_leaf onion finely_chopped garlic_clove minced ginger fresh minced tomato finely_chopped coriander ground cumin ground indian chillie powder turmeric salt to_taste yogurt chicken_thigh skinned cilantro fresh chopped,1
green pea phyllo purses,	appetizers	indian	vegetables,frozen petit peas defrosted extra_virgin olive_oil jalapeno_peppers seeded minced grated ginger lemon_juice honey cilantro minced mint minced phyllo_sheets olive_oil spray,1
sweet  sour okra,	side dish	indian	vegetables,young_okra trimmed cut into lengths garlic_cloves dried red chili water cumin coriander turmeric vegetable_oil cumin_seeds salt sugar lemon_juice,1
sweet saffron rice,	indian	vegetarian	rice,basmati_rice uncooked saffron_threads boiling_water water vegetable_stock cinnamon_stick whole_cloves sea_salt jaggery light_brown sugar crushed cardamom_seeds slivered_almonds currants canola_oil,1
tamarind sauce,	preserves	indian	sauces	side dish	fruits,tamarind_pulp ripe seedless water salt to_taste raw sugar black_pepper chili_powder white cuin seeds toasted ground mint_leaves chopped,1
tamil nadu curry powder,	sauces	indian,cumin_seeds black mustard_seeds fenugreek_seeds split_urad dal yellow_split peas fresh curry_leaves up_to fresh curry_leaves black_peppercorns dry chili_pods up_to dry chili_pods ground_coriander ground_turmeric,1
tandoori chicken,	indian	chicken,plain nonlowfat yogurt grated ginger_root garlic_cloves minced paprika coriander cumin salt to_taste ground_black pepper cayenne chicken_parts,1
tandoori chicken de witt,	indian	poultry,stephen_ceideburg fresh_lime juice ground cayenne_pepper ground paprika onion chopped cloves_garlic peeled chopped ginger_root coriander_seeds crushed cumin_seeds turmeric nonfat_yogurt chicken skinned_and trimmed_of fat,1
tandoori chicken kebabs cauliflower  re,	chicken	indian,yogurt plain cilantro fresh chopped lemon_juice ginger fresh grated garlic_clove minced paprika curry_powder cumin ground coriander ground cayenne_pepper chicken_breast skinboned well_trimmed cut_in cubes cauliflower cut_into florets pepper red_bell cut_into pieces bamboo_skewers soaked_in water minutes,1
tandoori duck  lentils,	indian	poultry	ceideburg,stephen_ceideburg duck washed_and dried lowfat_yogurt cloves_garlic minced minced peeled ginger_root ground_cumin paprika salt ground_cardamom cayenne_pepper vegetable_oil onion chopped red_lentils turmeric freshly_ground black_pepper,1
tandoori masala,	indian	seasonings,cumin_seeds coriander_seeds cayenne food_coloring red,1
tandoori style chicken northern india,	indian	chicken,chicken cut_in serving_pieces white_vinegar salt lemon_juice inches peeled fresh_ginger onions bulb fresh garlic plain_yogurt red_pepper garam_masala black_pepper butter_or margarine,1
grilled spiced fish,	indian	seafood,sole skinned salt and pepper_to taste plain_yogurt garam_masala ground_coriander garlic_cloves crushed chile_powder lemon_juice lemon_wedges for_garnish,1
gujerati-style green beans,	side dish	indian	vegetables,fresh green_beans vegetable_oil black mustard_seeds garlic_cloves minced dried red chili crushed salt sugar black_pepper,1
hare chane ke kabab green lentil patties,	indian	vegetables,_lb green lentils picked_over salt coriander_seeds ground cumin_seeds ground green_chiles jalapeno is_ok onions garlic tofu ghee chickpea_flour sugar garam_masala ghee for_frying,1
tarkari diyea arhar dal,	main dish	indian	bengali	vegetarian,split pigeon_peas soaked water turmeric green_chiles wedge lemon seeded cumin ground coriander ground salt sugar butternut_squash peeled cubed green_beans cut_into pieces vegetable_oil bay_leaf kalonji_seeds onion finely_chopped ginger minced green_chile chopped garam_masala lemon_juice ghee optional,1
the east velvety-warm mustard-pepper sauce,	indian	sauces,stephen_ceideburg chopped mustard_greens swiss_chard coarsely_chopped green pepper redripe tomato cored quartered loosely_packed chopped cilantro fresh hot green_chiles stemmed_and seeded garlic_cloves peeled mild olive_oil ground_cumin ground_coriander dijonstyle_mustard sugar salt to_taste heavy_cream,1
the south split pea  coconut curry sauce,	indian	condiment,stephen_ceideburg raw white rice yellow_split peas water fresh hot green_chiles stemmed_and seeded oneinch_piece fresh_ginger peeled mild_vegetable oil mustard_seeds cumin_seeds turmeric fresh curry_leaves,1
the west anglo-indian curry sauce,	indian	sauces,stephen_ceideburg mild_vegetable oil coarsely_chopped onion oneinch_piece fresh_ginger peeled redripe_tomatoes cored quartered chopped cilantro cayenne_pepper salt garam_masala curry_powder,1
aviyal,	vegetarian	indian,vegetarian mixed coconut grated greenred chillies kozhambhu powder yogurt,1
hearty chicken soup,	indian	chicken	soups,canola_oil onion finely_diced celery finely_diced inch cinnamon_sticks whole black_peppercorns chicken_breasts approx per_serving skinned all_visible fat_removed and cut into_pieces garlic minced ginger_root minced salt optional ground_turmeric tomatoes fresh canned without salt blended water _lb potatoes peeled_and cut_into pieces cilantro chopped lemon_juice,1
tikka murgh,	chicken	indian,chicken_legs legs butter for_basting yogurt ginger paste garlic paste white pepper powder cummin powder macenutmegcardamom powder red_chilli powder tumeric lemon_juice gram_flour salt to_taste oil,1
tomato kachumber,	salads	indian	appetizers	vegetarian,tomatoes cut_into thin wedges scallions chopped chopped fresh_mint grated ginger fresh_lime juice vegetable_oil black mustard_seeds salt to_taste,1
traditional side dish,	indian,tomato cubed red onion sliced_thin fresh hot mildly hot pepper sliced ginger some matchstick slices fresh lemon_juice salt to_taste,1
lentil stuffed peppers,	indian	main dish	vegetarian,red_lentils vegetable_oil green_bell peppers cumin_seeds onions chopped green_chilies inch_piece ginger grated ground_coriander water salt pepper chopped cilantro,1
lentils zucchini,	vegetarian	indian,lentils water turmeric ghee garlic_cloves chopped piece_ginger green chili chopped zucchini chopped salt garam_masala cumin_seeds,1
hot rough tomato soup,	soups	appetizers	indian	vegetarian,ripe_tomatoes ghee onion coarsely_chopped potato cubed tomato_paste vegetable_stock thyme dried red_chilies chopped whole_cloves peppercorns bay_leaves salt,1
hot tomato relish gujarati kasundi,	indian	sauces,stephen_ceideburg mild_vegetable oil mustard_seeds slivered garlic turmeric cayenne_pepper salt ripe_tomatoes blanched peeled chopped distilled_white vinegar,1
turnip curry,	side dish	indian	vegetables,oil fennel_seeds turnip sliced into strip salt turmeric cumin ground water red_chile crushed cilantro chopped,1
uppama,	indian,vegetable_oil asafetida whole black mustard_seeds whole dried hot red_pepper chana_dal urad_dal onion peeled_and minced finely_shredded cabbage firmly_packed potato peeled cut_into inch_dice shelled_peas fresh hot green chili minced finely grated fresh_ginger salt cream_of wheat minute variety boiling_water finely minced cilantro,1
urad dal ki roti,	breads	indian	punjabi	fair use	review,flour urad_dal turmeric powder ginger powder coriander powder sliced coriander_leaves green_chilies minced onion minced salt to_taste chilli_powder to_taste crushed pomegranate_seeds,1
vadas,	appetizers	indian	nuts	vegetarian,farina water yellow_onion finely_chopped green_chiles chopped salt cilantro chopped cashews chopped coconut cream ginger minced oil_for deepfat_frying,1
hot-and-sour vegetable soup,	stews	indian	fatfree,vegetable_broth soy_sauce saltomit broth salty hing white pepper corn_kernels chinese_cabbage celery chopped _lb diced tofu lemon_juice cornstarch water,1
india khir rice pudding almonds,	indian	desserts,salt uncooked_rice boiling_water milk butter_or margarine sugar chopped almonds fresh coconut grated raisins,1
indian cheese paneer  channa,	indian,stephen_ceideburg whole milk cultured_buttermilk,1
indian chicken curry coke,	poultry	indian,chicken_breasts chicken cutup water salt celery_tops butter_or margarine tart_apple peeled diced onion thinly_sliced curry_powder or_more for experienced_palates raisins chicken_broth cocacola flour coffee cream undiluted_evaporated milk salt white pepper rice cooked and hot,1
indian coconut rice pilaf,	indian,long_grain rice coconut_milk grated fresh_ginger oil black mustard_seed dried red_chillies sesame_seeds flaked fresh coconut salt,1
indian gravy,	indian,ghee onions chopped garlic_cloves grated ginger turmeric cayenne garam_masala ripe_tomatoes yogurt salt water,1
indian mango sorbet,	indian	desserts	ceideburg 2,text_only,1
indian rice pudding kheer,	miamiherald	desserts	ethnic	indian,water rice coconut_milk sugar ground_cardamom salt vanilla_extract,1
indian spice mixture,	indian	condiment,coriander_seeds black_peppercorns cumin_seeds turmeric dried hotchili pepper powdered ginger whole_cloves allspice powder,1
indian style spinach,	indian	vegetables,bunch_spinich oil black mustard_seeds crushed_red chillis turmeric mint yoghurt lemon_juice,1
indian tamarind chutney,	indian	condiments	ceideburg 2,tamarind cake boiling_water raisins sugar roasted ground_cumin seeds lemon_juice teaspoon powdered hot red_chile pepper cayenne salt to_taste,1
vegetable curry mcg,	indian,saute medium of_choice mustard_seeds cumin_seeds chopped onion salt turmeric cayenne eggplants cut into_ cubes water as_needed frozen fresh green_peas bunch fresh_cilantro minced optional,1
vegetable dahl soup,	soups/stews	vegetarian	vegetables	indian,yellow_split peas mung_beans basmati_rice ghee turmeric asafetida seeded green chili piece_of ginger_root medium_sized carrots sliced cauliflower florets red_radishes stock cumin coriander garam_masala black_pepper salt minced coriander,1
vegetable jalfrasie,	vegetables	vegetarian	indian,onion green_peppers tomatoes _lb broccoli _lb cauliflower butter red chili_powder turmeric ginger fresh garlic_clove white_vinegar tomato_puree,1
vegetable momos,	appetizers	vegetarian	indian,ghee minced ginger minced garlic diced onion garam_masala chili pepper salt soy_sauce mixed_vegetables parboiled finely_chopped tofu squeezed crumbled momo_wrappers see_recipe momo_sauce see_recipe,1
vegetable samosa,	appetizers	vegetables	indian,potatoes cut_in evensize pieces frozen green_peas corn oil onion finely_chopped cumin_seeds piece_ginger root peeled grated turmeric garam_masala salt lemon_juice allpurpose_flour butter warm_milk vegetable_oil for_deep frying lime_twists opt fresh celery leaves opt mango_chutney,1
vegetable uppama,	side dish	indian	vegetarian,semolina channa_dal urad_dal mustard_seeds asafoetida dried red_chiles crushed fresh green_chile minced piece_of ginger minced onion minced leftover dry vegetables a_few curry_leaves a_few fried cashewnuts salt to_taste,1
vegetarian mulligatawny,	soups/stews	east indian	vegetarian,onion chopped ghee red chili whole cayenne_pepper turmeric coriander stock salt to_taste caroot chopped potato cubed green_bell pepper chopped tomato chopped grated coconut coconut_milk lemon_juice cilantroparsley preparation_time,1
very spicy delicious chickpeas,	main dish	vegetarian	indian,vegetable_oil onions peeled_and minced garlic_cloves peeled_and minced ground_coriander seeds ground_cumin seeds ground cayenne_pepper or_more ground_turmeric redripe_tomatoes finely_chopped skinned fresh canned canned_chickpeas homecooked chickpeas ground roasted cumin_seeds ground amchoor opt lime juice pulp only kashmiri red_pepper garam_masala salt to_taste lemon_juice or_more fresh hot green chili minced fresh_ginger very_finely grated,1
vindaloo goan-style hot  sour pork,	indian	spices	main dish,whole cumin_seeds black_pepper corns stick_cinnamon fenugreek_seeds salt vegetable_oil water one in_cube ginger chopped ground_coriander seeds hot dried red_chilies cardamom_seeds black mustard_seeds white_wine vinegar brown_sugar medium_onions cut_into rings pork cut_into cubes cloves_garlic peeled turmeric,1
vindaloo base,	curry	spices	indian	ethnic	sauces,recipe mild_curry base turmeric ground_black pepper spanish_onion peeled_and sliced garam_masala fenugreek_leaves vinagar any potato pieces boiled chilli_powder teaspoons,1
jhal alu,	side dish	indian	bengali	vegetables,vegetable_oil black mustard_seeds fenugreek_seeds ginger minced green_chile seeded minced turmeric salt cayenne potatoes cooked cubed coconut flaked cilantro chopped,1
washed lentils,	indian	main dish	vegetarian,lentils water salt garlic_cloves green chili chopped black mustard_seeds ghee cumin_seeds chili_powder,1
west bombay style chicken curry in delicate,	indian	poultry,stephen_ceideburg cumin_seed whole_cloves black_peppercorns oneinch_piece cinnamon_stick green cardamom_pods husked light vegetable_oil onion finely_chopped garlic_cloves minced peeled_and grated fresh_ginger skinned chopped tomato chicken skinned cut_into serving_pieces plain_yogurt water cayenne_pepper salt to_taste halfandhalf garnishes,1
west royal lamb chops braised nuts  sa,	indian	meats,stephen_ceideburg unsalted_butter sliced_almonds slivered pistachios garlic_cloves oneinch_piece fresh_ginger coriander green cardamom_pods husked fresh hot green_chile black_peppercorns whole_cloves royal cumin or_regular cumin_seeds see_note ground_mace water lamb_rib chops ounces_each trimmed_of all_fat water saffron_threads dissolved_in tablespoons hot_water salt optional peas fresh frozen minced fresh_cilantro parsley,1
whole wheat flatbread chapati,	breads	indian	vegetarian,durum flour sea_salt canola_oil very_warm water,1
yogurt cumcumber  mint kheere ka raita,	indian	side dish	spices,plain_yogurt finely_chopped fresh_mint cayenne_pepper black_pepper cucumber_peeled and grated roasted cumin_seeds salt,1
zesty mashed potatoes,	side dish	indian	vegetables,potatoes baked boiled ghee salt black_pepper minced green_chilies water soy milk fresh_parsley for_garnish,1
baba ganouj tangy eggplant dip,	vegetarian	indian,eggplants tahini garlic_cloves pressed juice_of lemon chopped fresh_parsley opt salt black_pepper to_taste,1
badami gosht,	indian,vegetable_oil cinnamon_sticks cloves cardamom_seeds onion_chopped garlic_cloves crushed inch fresh_ginger peeled_and chopped lean_lamb cubed yogurt plain saffron_threads soaked_in boiling_water chilli pwd ground almonds salt coconut_milk dried red_chillis,1
baigan aur tamaatar,	vegetarian	indian,_lb eggplant ghee onion chopped finely garlic_cloves sliced turmeric bay_leaf cinnamon_stick salt cayenne_pepper fresh_ginger tomatoes garam_masala,1
baked flatbread garlic lahsooni naan,	breads	indian	vegetarian	ethnic,unbleached_allpurpose flour baking_soda cream_of tartar sea_salt water egg_replacer soymilk_or lowfat_milk canola_oil olive_oil melted ghee garlic_cloves minced,1
balti masala paste,	indian	spices	sauces	balti,recipe balti_masala spice vinegar spiced plain as_you prefer vegetable_oil sunflower peanut,1
luchi crisp fried bread,	bakery	indian	breads,allpurpose_flour salt ghee water oil_for deepfat_frying,1
madras meat curry,	indian	beef,beef_round steak vegetable_oil onion finely sliced whole_cloves green cardamom_pods bruised green_chiles seeded finely_chopped dry red_chiles seeded crushed inch_piece fresh_gingerroot grated garlic_cloves crushed ground_coriander ground_turmeric water tamarind nectar see_note below salt to_taste lettuce_leaves to_garnish,1
malai chicken,	indian	poultry,tray chicken chopped onion small tomato_paste red chili cloves cardamom inch cinnamon_stick bay_leaf light whipping_cream dhania powder cumin powder garam_masala chilli_powder inch ginger paste pods garlic paste fresh corriander tastesalt turmeric,1
malai murgh,	poultry	indian,water warm onion butter for_frying almonds blanched raisins chicken milk sugar salt to_taste chilli_powder egg_yolk cream,1
mango chutney,	indian	condiment,fresh firm mangoes brown_sugar jaggery peeled garlic_cloves fresh_ginger finely_chopped sultanas raisins salt ground_cummin ground_coriander chilli_powder cloves ground,1
mango juice,	indian	vegetarian	beverages,mango_pulp canned water,1
mango lassi,	indian	beverages,plain_yogurt milk water mango_pulp sugar pistachios ground,1
bandhakopir ghanto,	side dish	indian	bengali	vegetables,mustard oil potatoes cubed cumin_seeds cabbage finely_shredded green_chile chopped water salt turmeric sugar cayenne green_peas cooked garam_masala ghee optional,1
barfi nut based dessert,	indian	vegetarian	desserts,almond ground cashews unsalted ground sugar evaporated_milk stick_of butter,1
basic lamb balti,	balti	indian	meats,portions precooked lamb cloves_garlic chopped onion chopped ghee balti_masala paste stock garam_masala chopped fresh_coriander leaf salt to_taste,1
masala coffee spiced coffee,	indian	vegetarian	beverages,milk water cinnamon_stick long cardamom_pods sugar coffee regular_grind,1
masalewali alu mattar khumben,	vegetarian	indian,ghee onion sliced garlic_cloves chopped piece_ginger chopped garam_masala turmeric dried red_chilies potatoes cubed salt water mushrooms halved peas fresh frozen,1
masoor dal,	vegetarian	indian,masoor_dal onion ginger fresh water turmeric garlic_cloves cumin_seeds butter,1
masur dal lentils,	indian	pulses and,dal moong yellow asur pink water to_taste salt to_taste pepper turmeric onion cloves_garlic inch ginger onion ghee cumin_seed,1
matar dal yellow split pea dal,	main dish	indian	vegetarian,yellow_split peas water salt turmeric cumin ground lemon_juice coriander ground cayenne garlic_powder sugar ghee cumin_seeds red_chiles yellow_onions chopped ginger grated bay_leaf tomato_paste paprika,1
matar kochuri fried bread stuffed peas,	bakery	indian	breads	vegetables,ghee cumin_seeds asafetida ginger grated green_peas boiled mashed salt turmeric sugar garlic_powder cayenne cumin ground roasted luchi dough oil_for deepfat fring,1
matar paneer peas paneer,	indian	vegetarian	seasonings,onion peeled_and chopped inch_cube fresh_ginger peeled_and chopped vegetable_oil paneer see_recipe plus whey from paneer tofu and water whole dried hot red_pepper ground_coriander seeds ground_turmeric tomatoes peeled minced salt freshly_ground black_pepper shelled fresh peas defrosted_frozen peas,1
mayas potatoes,	indian	vegetables	side dish,potatoes oil_for deep_frying onion coarsely_chopped garlic_cloves pressed oil asafetida fenugreek_seeds fennel_seeds black onion seeds black mustard_seeds bay_leaf dried red_peppers turmeric tomatoes chopped sugar salt,1
meetha lhassi,	beverages	indian,plain_yogurt sugar iced water ice_cubes partially cracked,1
beef vindaloo,	beef	meats	indian,beef_chuck cut_into cubes garlic red_wine vinegar hot red_chiles cumin_seeds tumeric dry english_mustard lemon salt ginger bay_leaves cloves whole poppy_seeds onion tomato_paste clarified_butter salt and pepper_to taste sugar,1
begun kalia colorful eggplant,	indian	vegetables	hot,small italian_style eggplants oil ghee for_frying oil ghee cloves whole cardamon_pods crushed piece inch cinnamon crushed turmeric cayenne powder yogurt salt to_taste,1
begun posto,	side dish	indian	bengali	vegetables,eggplant vegetable_oil red_chiles dried fenugreek_seeds garlic minced green_chile seeded minced turmeric water white poppyseeds ground into paste salt sugar green_onions chopped for garnish,1
bengali garam marsala,	indian	sauces and,ground cloves cumin_seed ground cardamom seed ground ground_cinnamon,1
mild coconut fish curry,	indian	fish	main dish,sunflower_oil shallots sliced garlic_cloves chopped mustard_seeds firm_white fish boned_and cubed the recipe recommends shark dog fish monkfish john dory swordfish huss flour for_dusting whole fenugreek piece_of cinnamon cassia tamarind_pulp turmeric grated creamed cocomut i_used can coconut_milk which substituted for_the water,1
mint  coriander chutney,	indian	sauces and,coriander_leaves mint_leaves green_chilli seedless tamarind salt water onion,1
besan barfee,	indian	oriental	candies	ethnic,chick_pea flour also_called besan gram_flour vegetable_oil sugar cardamom_seeds ground pistachios unsalted up_to tbsp lightly crushed almonds blanched coarsely_chopped up_to tbsp,1
besan curry,	side dish	indian	vegetables	vegetarian,chickpea_flour tomato green_peas potato onion ginger garlic_powder mustard powder cumin coriander turmeric salt vegetable_oil,1
bhelpuri,	appetizers	indian,puffed_rice carton rice krispies may_be bhel mix sev mashed boiled potatoes mashed crudely and_hopped fresh_coriander leaves aka chin freshly roasted and ground cumin to_taste green_chillies freshly_ground black_pepper to_taste tamarind to_taste jaggery brown_sugar chopped onions,1
bhindi sabji,	vegetables	indian,fresh okra ghee coriander cumin hungarian_paprika garam_masala turmeric salt,1
bhindi subji okra  tomatoes,	indian	vegetarian	main dish,okra fresh thawed vegetable_oil onion medium and minced garlic_cloves chopped cumin_seed green_chilies chopped coriander_leavesfreshchopd turmeric stewed_tomatoes can vinegar water black_pepper ground salt,1
biryani rice,	indian	rice,basmati long_grain rice less water oil salt to_taste,1
